"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"9","Esr2",0.130042161,0.815506213083333,0.513730338417795,0.617446669610497,0.990621330563827,-4.62661057683013
"38","Nfkb2",0.255795864,1.1604188755,0.451052624575489,0.660579511562069,0.990621330563827,-4.62922540216297
"49","Nr1i3",0.130374230666667,0.6883263875,0.430495177967256,0.675021627679664,0.990621330563827,-4.6300142405059
"25","Med14",0.115996581,0.7618453365,0.416296308030469,0.68507734589191,0.990621330563827,-4.63053893756958
"76","Rxrg",-3.19663629533333,7.04695729791667,-0.388445145408758,0.7049858831257,0.990621330563827,-4.63151987874737
"16","Hdac5",0.103545554,0.701855032666667,0.377647410815153,0.7127676943659,0.990621330563827,-4.63188286086015
"79","Thrb",0.102640742333333,0.843987018916666,0.377478877151653,0.712889428007431,0.990621330563827,-4.63188844924958
"40","Notch2",0.621840209999999,2.93028948658333,0.377456813641345,0.712905365330303,0.990621330563827,-4.63188918067538
"7","Ddx5",0.064849338,0.666462879833333,0.34457979989637,0.73680849499533,0.990621330563827,-4.632933690733
"10","Esrra",0.157821365666667,0.813004594083333,0.339351673485683,0.740637268307627,0.990621330563827,-4.63309138879035
"85","Gusb",0.175573331333333,1.04981924008333,0.337577792540545,0.741938025533977,0.990621330563827,-4.6331443687691
"13","Hdac2",0.360839976,1.44765489008333,0.319410545787212,0.75530746256309,0.990621330563827,-4.63367156904835
"64","Pparg",0.0617448580000002,0.714646298416667,0.317943851028606,0.756390537190007,0.990621330563827,-4.63371290469818
"18","Hdac7",-0.196107387333333,1.07649498908333,-0.30960963768172,0.762555193032978,0.990621330563827,-4.63394429608392
"22","Med1",0.182223047333333,1.28888627608333,0.291744384258472,0.775827223927959,0.990621330563827,-4.63442024649349
"17","Hdac6",0.0572671796666667,0.5693189675,0.286843971562628,0.779481004460532,0.990621330563827,-4.6345460019311
"63","Ppard",0.0720871436666668,0.736355124,0.279276266313063,0.785134426675412,0.990621330563827,-4.63473613635721
"24","Med13",0.384951099666667,1.56686829783333,0.266724905627368,0.794539247027321,0.990621330563827,-4.63504056431389
"48","Nr1i2",-0.0912179546666667,1.03969606141667,-0.257938404014355,0.801143439200143,0.990621330563827,-4.63524554896028
"52","Nr2f1",0.052681587,0.547442688833333,0.256410902109614,0.802293224698363,0.990621330563827,-4.6352805003493
"50","Nr2c1",0.0388037933333334,0.39391848375,0.250163220591126,0.807001046904907,0.990621330563827,-4.63542134254892
"67","Psmc3",0.133680888666667,1.09377810925,0.249007843639725,0.807872538979834,0.990621330563827,-4.63544701590693
"83","B2m",-0.867311441,2.45056783908333,-0.244227305676153,0.811481337452092,0.990621330563827,-4.63555200619908
"12","Hdac1",0.32520799,1.4578336165,0.235341426502703,0.818201308761243,0.990621330563827,-4.6357418581343
"27","Med17",0.0928211100000002,0.976076293583333,0.228192888121049,0.823618507158528,0.990621330563827,-4.63588957967153
"36","Ncor1",0.315384541333333,1.6750062545,0.202820566249967,0.842921279135743,0.990621330563827,-4.63637769728807
"28","Med24",0.252884942,1.47345967,0.196991437494384,0.847371706254454,0.990621330563827,-4.63648183914752
"82","Actb",0.442946162333333,2.40502405633333,0.160225875646715,0.875563027789909,0.990621330563827,-4.63706948289662
"60","Nrip1",-0.0232566829999998,0.692794040166667,-0.140593866658903,0.890693300016457,0.990621330563827,-4.63733416168766
"31","Ncoa1",0.0275574636666669,0.883416693833333,0.138073795119664,0.89263892853736,0.990621330563827,-4.63736565318128
"46","Nr1h3",-0.0348549553333335,0.833953080166667,-0.133668042721204,0.896042163794106,0.990621330563827,-4.637419349075
"70","Rarb",0.188454239,1.68231426483333,0.126353739026439,0.901696898631029,0.990621330563827,-4.63750467136521
"58","Nr5a1",0.144457321666667,1.30686932708333,0.114323697081214,0.911009621734942,0.990621330563827,-4.63763461673847
"11","Esrrg",0.0246733663333334,0.415889168333333,0.101766640671259,0.920745173958221,0.990621330563827,-4.63775645684102
"59","Nr6a1",0.064398699,0.890313495166667,0.100994091523296,0.921344594748469,0.990621330563827,-4.63776349216125
"47","Nr1h4",-0.138395924,2.09421897183333,-0.100184026823974,0.921973178521907,0.990621330563827,-4.63777081174272
"2","Ar",-0.110209664666667,1.74141482866667,-0.0905707774368774,0.929436863411816,0.990621330563827,-4.6378531887172
"29","Med4",0.0237508596666665,0.895930610166667,0.0863006415112101,0.932754492824436,0.990621330563827,-4.63788712434621
"66","Ppargc1b",-0.0501223213333334,1.01836054208333,-0.0808669173515028,0.936978074197621,0.990621330563827,-4.63792794388396
"1","Ahr",-0.100539021666667,1.38349295041667,-0.0576911529734115,0.955013419059718,0.990621330563827,-4.63807230087395
