"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"34","Ncoa4",0.991179299083333,1.77069369385,1.73230458562043,0.101508345863251,0.182096056553716,-5.4591800868492
"72","Rbpj",0.28207038425,0.53975169435,1.72448539370439,0.102940655569204,0.182096056553716,-5.47119866401403
"67","Psmc3",-0.78316113725,1.1386037739,-1.71973708314937,0.103818972391135,0.182096056553716,-5.47847863558714
"83","B2m",-4.55550724633334,2.0355839642,-1.70878405722408,0.105869800321928,0.182096056553716,-5.49521800552463
"53","Nr2f2",0.645316479333333,1.4023349696,1.68042492019377,0.111343163161829,0.18775513788073,-5.53820907411927
"71","Rarg",-1.16401331716667,0.74381229485,-1.66000488199641,0.115433567561805,0.190909361736831,-5.56884856069039
"35","Ncoa6",-8.19538028208333,3.4976666407,-1.64222167207406,0.119100107330241,0.19325677793209,-5.59531302115601
"64","Pparg",-0.253604642166667,0.5877847535,-1.61753935911541,0.124353702741259,0.198044785847191,-5.63170319199615
"65","Ppargc1a",0.519459684083333,0.9160967426,1.53148526646345,0.144234262957821,0.225529938443138,-5.75539645668856
"44","Nr1d2",0.23295642775,0.68581184055,1.4719426746431,0.159493739962778,0.244936814942838,-5.83799745446911
"79","Thrb",0.339874781166667,0.7762254654,1.41591788506326,0.175044781383362,0.259829036251205,-5.91340816435941
"62","Ppara",-0.39290623425,0.58879683425,-1.41526331107021,0.175233536076394,0.259829036251205,-5.91427573356902
"26","Med16",-0.479532149666667,1.3173525261,-1.27797638766127,0.218607951502835,0.313540253469033,-6.08911943686651
"86","Hsp90ab1",-0.284264110833333,0.69668673715,-1.27580348303554,0.21935701938254,0.313540253469033,-6.09177035519809
"21","Kat5",-0.31540152575,0.869960642,-1.26705045002409,0.222394830948965,0.313540253469033,-6.10241137037194
"3","Arnt",0.276520399833333,0.92513399645,1.20590866654432,0.244537073913757,0.339196586396501,-6.17504365671219
"73","Rora",-0.414044273,1.090755904,-1.11213082793738,0.281720077265851,0.38229309018318,-6.28053760494038
"43","Nr1d1",0.1119867585,0.42925180515,1.10550729252542,0.284497183392134,0.38229309018318,-6.28771213325205
"8","Esr1",-1.23515737275,1.96722081765,-0.990714077081272,0.335859474882593,0.442671805774302,-6.40609441152342
"6","Crebbp",0.541812494666666,1.5865817958,0.982596658444581,0.339724874198883,0.442671805774302,-6.41403207268657
"39","Nono",0.267057743166667,0.779687389,0.934121272587016,0.363454241935582,0.466523355320299,-6.46021743686361
"63","Ppard",0.181397732,0.67070720295,0.877772485063603,0.392428889897747,0.496307125458916,-6.5112514960715
"76","Rxrg",-5.30734210508334,6.6490717843,-0.846973366823075,0.408895809080387,0.507626335431465,-6.53792248599679
"9","Esr2",-0.174269629333333,0.6040463713,-0.839085750622464,0.413184226513983,0.507626335431465,-6.54461245469739
"25","Med14",-0.18856908225,0.6862332116,-0.811750770059587,0.428269680498498,0.512229491213894,-6.56735086153677
"29","Med4",-0.2280591005,0.9166427665,-0.801656866402793,0.433927650697849,0.512229491213894,-6.57557159179286
"11","Esrrg",-0.151524186,0.41905324785,-0.794980331591478,0.437695858966994,0.512229491213894,-6.58095680400466
"81","Vdr",0.526941287416666,1.322108531,0.789585554689666,0.440755608718932,0.512229491213894,-6.58527766800408
"18","Hdac7",0.388773233333333,1.0587761059,0.774171091174953,0.449571653173692,0.5155088289725,-6.59747303931591
"77","Tgs1",-0.158220978833334,0.81221741025,-0.756900867984492,0.459577655127056,0.520048399222722,-6.61087064947847
"37","Ncor2",0.190952045166667,1.03922610115,0.7343265459841,0.472859985355358,0.528129334292997,-6.62795703824711
"38","Nfkb2",0.35966619775,1.23738161875,0.722234781332126,0.480068487277271,0.529306280844171,-6.63690981179508
"52","Nr2f1",0.10733370875,0.4245838062,0.656251046827345,0.520537015428145,0.566660548440766,-6.68329224660123
"54","Nr2f6",-0.102381201083333,0.7171941288,-0.622978999853821,0.541650955282781,0.582274776928989,-6.70508126362092
"17","Hdac6",-0.112854799833333,0.5638648671,-0.589293694818922,0.563493697169289,0.598277258722948,-6.72603747860224
"45","Nr1h2",-0.120275993416667,0.8187917206,-0.538279740715197,0.597433369759278,0.626576460967048,-6.75564230625386
"61","Pgr",-0.0644646137500001,0.4679034375,-0.387083479769258,0.703546593170127,0.728975988103987,-6.82807205403783
"80","Trip4",0.140247089416667,1.1236779983,0.350222588880187,0.730517491154753,0.747910764753676,-6.8422114207309
"32","Ncoa2",0.0334853816666664,0.917768279,0.092517649527556,0.927379410652141,0.938289756659813,-6.90182152845106
"19","Itgb3bp",0.0197953149166668,0.61237961945,0.066147525913964,0.948039985310889,0.948039985310889,-6.90401523485939
