"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"48","Nr1i2",-1.81401526166667,0.93819626515,-5.8755090588135,1.91267876474359e-05,0.00164490373767948,2.95994502891911
"69","Rara",1.18481002933333,1.1175883179,5.00990747914896,0.000110617132467898,0.00475653669611962,1.22057986238253
"31","Ncoa1",0.631324058333333,0.8242558683,3.87255978054408,0.00124289159628361,0.0356295590934635,-1.16375135298293
"53","Nr2f2",1.50662140233333,1.4023349696,3.6699024184124,0.00192577760782573,0.0414042185682532,-1.59138857342747
"28","Med24",-3.408980917,0.96058925405,-3.34199259558184,0.00390786273658734,0.0570227446510008,-2.27818995478295
"58","Nr5a1",-3.408980917,0.9404432585,-3.33368823096211,0.00397833102216285,0.0570227446510008,-2.29545384087762
"41","Nr0b1",-1.341170481,0.43330729755,-3.17566820324934,0.00558520915738423,0.0620493364767482,-2.6222904151181
"66","Ppargc1b",-1.61995398966667,0.7531091946,-3.11178238878268,0.00640287675072938,0.0620493364767482,-2.75340311051957
"2","Ar",-2.94309572533333,1.3091669173,-3.10000993195913,0.00656586398017112,0.0620493364767482,-2.77749125556409
"47","Nr1h4",-4.25053599533333,1.83270201125,-3.05579746979008,0.00721503912520328,0.0620493364767482,-2.86774301442547
"42","Nr0b2",-1.552262472,0.59364653155,-3.00546444114011,0.0080305850288457,0.0627845738618846,-2.97005774523085
"11","Esrrg",-0.551027192,0.41905324785,-2.70427891352093,0.0151378897070978,0.100740538375706,-3.5708764833271
"33","Ncoa3",1.181426985,1.27396533915,2.70142043589019,0.0152282209172579,0.100740538375706,-3.57647087577983
"63","Ppard",0.555781430333333,0.67070720295,2.5156960566217,0.0223397858166006,0.131106583425883,-3.9347757196843
"37","Ncor2",0.696165001,1.03922610115,2.50426985867656,0.0228674273417238,0.131106583425883,-3.95646315064049
"70","Rarb",-2.891211244,1.258651064,-2.45227470775861,0.0254208507561724,0.136637072814427,-4.05458745767884
"3","Arnt",0.586182505,0.92513399645,2.39124524344387,0.028760549519039,0.142727206461351,-4.16853329560379
"45","Nr1h2",0.566699058,0.8187917206,2.37238734738066,0.0298731362360968,0.142727206461351,-4.20346312095437
"9","Esr2",-0.489571088666667,0.6040463713,-2.20497884891518,0.0416677301123487,0.174849416563577,-4.50733947693722
"10","Esrra",-0.822772368666667,0.6510218103,-2.18029694478204,0.0437333713943789,0.174849416563577,-4.55114029487194
"59","Nr6a1",-1.10068661133333,0.72692321685,-2.09979889320649,0.0511419186842128,0.174849416563577,-4.69207032574424
"13","Hdac2",-1.898250406,1.2189747431,-2.08554005738009,0.0525680511632187,0.174849416563577,-4.7167172050377
"23","Med12",-18.7811429316667,5.7521547788,-2.07236869707617,0.0539175206854155,0.174849416563577,-4.73939739597629
"19","Itgb3bp",0.657149825333334,0.61237961945,2.05409068551436,0.055842424613739,0.174849416563577,-4.77073096986751
"55","Nr3c1",0.562046977666667,0.91278906145,2.05066296505031,0.0562102825879081,0.174849416563577,-4.77658876463452
"29","Med4",0.617151156666667,0.9166427665,2.02925527462229,0.0585578928291783,0.174849416563577,-4.81304145951993
"44","Nr1d2",0.340714386333333,0.68581184055,2.01377384846349,0.0603105558096032,0.174849416563577,-4.83925989142419
"68","Psmc5",0.798693782333333,1.3986460981,2.00783613581452,0.0609952539549683,0.174849416563577,-4.84928345074468
"71","Rarg",-1.49619697,0.74381229485,-1.99592498043136,0.0623899720909281,0.174849416563577,-4.86933662470725
"36","Ncor1",-2.46741001566667,1.29134202725,-1.9804740390846,0.0642419995682754,0.174849416563577,-4.89524048674032
"57","Nr4a1",1.32434606733333,1.7875968663,1.97812103286356,0.0645283451823415,0.174849416563577,-4.89917450269202
"35","Ncoa6",-10.5300625856667,3.4976666407,-1.97377501682725,0.0650602480236566,0.174849416563577,-4.90643307037253
"83","B2m",-5.47044231866667,2.0355839642,-1.91945047585395,0.072049077269152,0.18440198639541,-4.99632202486464
"50","Nr2c1",0.254776394666667,0.40821087335,1.91313895566902,0.072903110900511,0.18440198639541,-5.0066628414042
