"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"72","Rbpj",-0.351665504,0.53975169435,-2.01111000093567,0.0606168697471401,0.164430489016922,-4.98796558546043
"20","Kat2b",-0.470241858,0.68882145855,-2.00621475109833,0.0611834377737386,0.164430489016922,-4.99626166300086
"23","Med12",18.0013720466667,5.7521547788,1.98632639502645,0.0635347595178912,0.164900648034875,-5.02983970311972
"82","Actb",4.32099121233333,2.0734126938,1.9726930543509,0.0651932794556483,0.164900648034875,-5.0527382656071
"79","Thrb",-0.499707600666667,0.7762254654,-1.94732799922774,0.068382861658137,0.168026460074279,-5.09508033904443
"35","Ncoa6",10.1902379286667,3.4976666407,1.91007763491411,0.0733205928575839,0.175154749604228,-5.15663609328306
"15","Hdac4",0.513361241,0.71669223335,1.870225736531,0.0789529222332708,0.183512197623278,-5.22164599710541
"63","Ppard",-0.403442629,0.67070720295,-1.82614779021975,0.0856264493793191,0.193786174911091,-5.29250478865047
"83","B2m",5.10435956133334,2.0355839642,1.791000584267,0.091299237555404,0.201326523840122,-5.34819948334474
"17","Hdac6",-0.360942809,0.5638648671,-1.76300758157683,0.0960504292134434,0.204132333690017,-5.39203331744897
"57","Nr4a1",-1.162338895,1.7875968663,-1.73613760951817,0.100812559594236,0.204132333690017,-5.43366308307031
"76","Rxrg",11.6068322163333,6.6490717843,1.73264825080869,0.101445792595505,0.204132333690017,-5.43903675839382
"1","Ahr",2.43675202066667,0.9710972032,1.72924804311828,0.102066166845009,0.204132333690017,-5.44426592440355
"22","Med1",0.849994829,1.0301880285,1.71170912139524,0.105318713532709,0.205850212813931,-5.47112528852824
"39","Nono",-0.483473609666667,0.779687389,-1.5818849252436,0.132289818718551,0.252820542439897,-5.66383745905403
"68","Psmc5",-0.609301769,1.3986460981,-1.53172359228826,0.144175722915294,0.26954591675468,-5.73530585970564
"75","Rxrb",-2.06386468766667,3.24340437655,-1.49381205904202,0.153740662958734,0.28131270243513,-5.78816933636596
"55","Nr3c1",-0.401287283333334,0.91278906145,-1.46412133322663,0.16159393263603,0.288214183108483,-5.82886277026204
"61","Pgr",-0.258021169666667,0.4679034375,-1.44924769357734,0.165650629133962,0.288214183108483,-5.84901137995069
"8","Esr1",1.922355926,1.96722081765,1.4423274407986,0.167566385528188,0.288214183108483,-5.85833154296852
"59","Nr6a1",0.732238333666667,0.72692321685,1.39690373878001,0.180595530577649,0.304533639797604,-5.9186409767506
"71","Rarg",1.02997876233333,0.74381229485,1.37399044529203,0.187473049361467,0.306173290304514,-5.94848499271293
"54","Nr2f6",-0.240695186666667,0.7171941288,-1.37001278183423,0.188688190536503,0.306173290304514,-5.95362583915734
"85","Gusb",0.521985749,1.08196456955,1.20763409183169,0.243889820072468,0.388417120856153,-6.15308938592373
"73","Rora",0.462767655,1.090755904,1.16272261738697,0.261168305395414,0.405698675169593,-6.20455801929577
"14","Hdac3",0.298930830333334,0.7709501069,1.15513683989267,0.264175881505781,0.405698675169593,-6.21308811501942
"67","Psmc3",0.492438089666667,1.1386037739,1.0115016421729,0.326101979640206,0.487486811160492,-6.36546382445077
"25","Med14",-0.249772258333333,0.6862332116,-1.00577410274649,0.328770174968704,0.487486811160492,-6.37117260959614
"6","Crebbp",-0.529253358333333,1.5865817958,-0.897829592880217,0.381944288427288,0.536471885692162,-6.47333013081492
"45","Nr1h2",-0.213617068333333,0.8187917206,-0.894270817895994,0.383790801972977,0.536471885692162,-6.47652005992889
"34","Ncoa4",-0.545824636333333,1.77069369385,-0.892337598812574,0.384796371499177,0.536471885692162,-6.47824808893425
"26","Med16",0.356438586333334,1.3173525261,0.88857448707768,0.386758801312954,0.536471885692162,-6.4816020395732
"33","Ncoa3",-0.285089993666667,1.27396533915,-0.651879417634039,0.523284578224956,0.713434812464017,-6.66604867040176
"62","Ppara",0.189880989666667,0.58879683425,0.639784687546328,0.530928232531361,0.713434812464017,-6.67403919174439
"84","Gapdh",-0.163319209,1.17755464625,-0.587255344268694,0.56483018158772,0.74731377871606,-6.70708457011807
"38","Nfkb2",0.294889826,1.23738161875,0.553914318024658,0.58692420269785,0.764780021697198,-6.72664994657274
"77","Tgs1",-0.117178758333333,0.81221741025,-0.524357947215468,0.606869169961881,0.772645288119898,-6.7430722411053
"40","Notch2",0.624226793,2.89115876925,0.518400828199181,0.610928832466896,0.772645288119898,-6.74627675910834
"19","Itgb3bp",-0.129309556666667,0.61237961945,-0.404190255642633,0.69116400804408,0.858128342751521,-6.80081407023587
"64","Pparg",-0.0660503576666669,0.5877847535,-0.394073161695601,0.698476558053563,0.858128342751521,-6.80500819838302
"29","Med4",-0.110493614333333,0.9166427665,-0.363314152903877,0.720894545018106,0.864231537950719,-6.81711795798709
"37","Ncor2",-0.099994841666667,1.03922610115,-0.359705052177665,0.723542682935486,0.864231537950719,-6.81847542403472
"9","Esr2",-0.071484674,0.6040463713,-0.321959768132707,0.751448688127182,0.885268317519694,-6.83187159280804
"81","Vdr",-0.198758129333334,1.322108531,-0.278590237351075,0.783954151414839,0.901469399362443,-6.84545322207714
"32","Ncoa2",-0.106289424333333,0.917768279,-0.274703010371979,0.786888852740748,0.901469399362443,-6.84657570301052
"46","Nr1h3",-0.066731363333333,0.683919593,-0.261808184007928,0.796647376180764,0.901469399362443,-6.85018727036268
"21","Kat5",0.0576777489999998,0.869960642,0.216741685753994,0.831015825900935,0.928147545811434,-6.86145541634107
"18","Hdac7",0.0985287750000002,1.0587761059,0.183530269898607,0.856575462331375,0.941312041268652,-6.86840833506243
"78","Thra",-0.0382628286666666,0.62493931275,-0.173028236416387,0.864693619304925,0.941312041268652,-6.87036785842592
"80","Trip4",0.0680010999999998,1.1236779983,0.15884379761529,0.875682924171576,0.941359143484444,-6.87283184912371
"74","Rxra",-0.0397068429999998,0.85480950255,-0.136224953519197,0.893260045119207,0.948399554077183,-6.87632645377366
"86","Hsp90ab1",-0.0155116749999999,0.69668673715,-0.0651215118659037,0.948844721317544,0.981530045332714,-6.88382733826926
"16","Hdac5",0.0111756366666668,0.5758774629,0.0469484094080294,0.963107086456692,0.981530045332714,-6.88489493952441
"56","Nr3c2",-0.0251589393333331,1.6111396642,-0.0444921522130502,0.9650358719312,0.981530045332714,-6.88501268199242
"11","Esrrg",0.00774759500000011,0.41905324785,0.0380229108348621,0.970116905270706,0.981530045332714,-6.88529252656506
"49","Nr1i3",-0.00460745400000007,0.5882709777,-0.0154520478452419,0.987853286252684,0.987853286252684,-6.88592530491751
