"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"86","Hsp90ab1",0.19151303525,0.69668673715,0.928396480590474,0.366329723434504,0.999202151277182,-4.60707809570407
"44","Nr1d2",-0.13560717025,0.68581184055,-0.925491100359752,0.367794962432087,0.999202151277182,-4.60739603796255
"17","Hdac6",0.159255091,0.5638648671,0.898211226608291,0.381746626652717,0.999202151277182,-4.61034137222174
"39","Nono",0.2352255775,0.779687389,0.888701730803319,0.386692336152403,0.999202151277182,-4.61135096255385
"80","Trip4",0.31557076675,1.1236779983,0.851178130976676,0.406621573188759,0.999202151277182,-4.61524697040082
"48","Nr1i2",0.22707181975,0.93819626515,0.849253161637286,0.407661709955895,0.999202151277182,-4.61544302310804
"72","Rbpj",-0.127914139,0.53975169435,-0.84468343398297,0.410137836033347,0.999202151277182,-4.61590693335405
"31","Ncoa1",0.11261711,0.8242558683,0.797663165312253,0.436179215128118,0.999202151277182,-4.62055615056694
"32","Ncoa2",0.2667327715,0.917768279,0.796011074075771,0.437112774353386,0.999202151277182,-4.62071534512043
"74","Rxra",0.19111612875,0.85480950255,0.757108318300169,0.459456660157337,0.999202151277182,-4.62438105140915
"65","Ppargc1a",0.23593561775,0.9160967426,0.751325068143022,0.46283701591592,0.999202151277182,-4.62491229249909
"51","Nr2c2",0.12664782325,0.59694716645,0.743954805975644,0.467166855891848,0.999202151277182,-4.62558412772303
"34","Ncoa4",0.3880153335,1.77069369385,0.732477544245276,0.473958041505416,0.999202151277182,-4.62661871367074
"11","Esrrg",0.12891823925,0.41905324785,0.730570588938417,0.475092114694926,0.999202151277182,-4.6267892347043
"76","Rxrg",3.9101744775,6.6490717843,0.674003579405378,0.509463401635655,0.999202151277182,-4.63166705491433
"3","Arnt",0.14214687375,0.92513399645,0.669573022912396,0.512214425709833,0.999202151277182,-4.63203421268928
"43","Nr1d1",0.0554176915,0.42925180515,0.590903773337684,0.562439194770195,0.999202151277182,-4.63818545600043
"5","Cops2",0.0848444300000002,0.87746850795,0.509954971929759,0.616706939568433,0.999202151277182,-4.64377065371391
"77","Tgs1",0.0977837265,0.81221741025,0.505259997020428,0.619930209649495,0.999202151277182,-4.64407093262107
"47","Nr1h4",0.5690079735,1.83270201125,0.472355078649604,0.642741851882099,0.999202151277182,-4.64610163037847
"33","Ncoa3",0.1739840435,1.27396533915,0.459371537296105,0.651846707336612,0.999202151277182,-4.64686715127648
"4","Brd8",0.065085455,0.5380580469,0.459299030185894,0.65189771493491,0.999202151277182,-4.64687136928051
"83","B2m",-1.125561297,2.0355839642,-0.456029552659426,0.654199584134989,0.999202151277182,-4.64706090682229
"10","Esrra",0.14518714925,0.6510218103,0.44425619664192,0.662518227509215,0.999202151277182,-4.64773271633698
"46","Nr1h3",-0.0964129545,0.683919593,-0.436775209415032,0.667827829153606,0.999202151277182,-4.64815086215073
"16","Hdac5",0.0897417035,0.5758774629,0.435323674879809,0.668860166578571,0.999202151277182,-4.64823120715885
"14","Hdac3",0.0961406715,0.7709501069,0.428982173888999,0.673378262416523,0.999202151277182,-4.64857921345545
"25","Med14",0.0864729785,0.6862332116,0.40207404112191,0.692691021733706,0.999202151277182,-4.6500012464276
"2","Ar",0.32527582475,1.3091669173,0.395621470025999,0.697355450252752,0.999202151277182,-4.65032905926157
"19","Itgb3bp",0.100844013,0.61237961945,0.363977639767045,0.720408114845467,0.999202151277182,-4.6518623725373
"62","Ppara",0.08772929125,0.58879683425,0.341323620812934,0.737085319307455,0.999202151277182,-4.6528838753997
"84","Gapdh",0.0732614652500003,1.17755464625,0.304182817761797,0.764718357391363,0.999202151277182,-4.6544200252928
"50","Nr2c1",0.033616992,0.40821087335,0.291484554238143,0.774243674296107,0.999202151277182,-4.65490552595088
"41","Nr0b1",-0.101542275,0.43330729755,-0.277630638673157,0.784678300404134,0.999202151277182,-4.65541203471483
"6","Crebbp",0.14056852925,1.5865817958,0.275351700277906,0.786398886693448,0.999202151277182,-4.6554930335351
"64","Pparg",0.0376573899999998,0.5877847535,0.259430641221508,0.798450497720776,0.999202151277182,-4.65604057846116
"22","Med1",0.10741405025,1.0301880285,0.249772224870874,0.805787379695803,0.999202151277182,-4.65635709160194
"49","Nr1i3",0.06013701575,0.5882709777,0.23288219043061,0.818662214018256,0.999202151277182,-4.65688211352746
"73","Rora",-0.0784987637499999,1.090755904,-0.22774314282906,0.822590377194098,0.999202151277182,-4.65703465754089
"29","Med4",0.0590852295,0.9166427665,0.224333137963031,0.82519959010295,0.999202151277182,-4.65713402080927
"71","Rarg",0.1382422115,0.74381229485,0.212944037319485,0.833929234816456,0.999202151277182,-4.65745513758408
"66","Ppargc1b",0.09533789975,0.7531091946,0.211466456265962,0.835063453117952,0.999202151277182,-4.65749558489884
"30","Mta1",-0.0386978149999999,0.92962105605,-0.197248940186066,0.845995853692756,0.999202151277182,-4.65787051700498
"52","Nr2f1",0.0264865917500001,0.4245838062,0.174917533845695,0.863231998633619,0.999202151277182,-4.65840718130554
"27","Med17",0.0491190330000002,1.1604754054,0.16293725530362,0.872508751555148,0.999202151277182,-4.65866872563161
"53","Nr2f2",0.05035086025,1.4023349696,0.141620670872804,0.889061466033799,0.999202151277182,-4.65908847578938
"67","Psmc3",-0.0546359485,1.1386037739,-0.129587409907451,0.898429396929018,0.999202151277182,-4.65929959386286
"13","Hdac2",-0.101645055,1.2189747431,-0.128949795551862,0.898926225749102,0.999202151277182,-4.659310259912
"12","Hdac1",0.12281278225,1.2036863603,0.127800218512785,0.89982208476845,0.999202151277182,-4.65932935765906
"15","Hdac4",0.02916486575,0.71669223335,0.12268749603762,0.903808071576673,0.999202151277182,-4.65941223014772
"24","Med13",0.11495937,1.17528490515,0.115021287938249,0.909789736922793,0.999202151277182,-4.65953017329016
"70","Rarb",0.11370233725,1.258651064,0.111359700724913,0.912648734955772,0.999202151277182,-4.65958382954926
"8","Esr1",-0.11983738225,1.96722081765,-0.103822563365082,0.918537636276459,0.999202151277182,-4.65968882810007
"18","Hdac7",-0.0479604552499999,1.0587761059,-0.103156663094403,0.919058155939767,0.999202151277182,-4.65969775188235
"82","Actb",0.194161178,2.0734126938,0.102354725743709,0.919685063037585,0.999202151277182,-4.65970842267497
"58","Nr5a1",-0.08784553775,0.9404432585,-0.0991949323930268,0.922155728487358,0.999202151277182,-4.65974965905234
"21","Kat5",-0.0226111737500001,0.869960642,-0.0981130145292638,0.923001877720486,0.999202151277182,-4.6597634819541
"59","Nr6a1",0.04021579625,0.72692321685,0.088589052941913,0.930454390339127,0.999202151277182,-4.65987863497904
"23","Med12",-0.6028354815,5.7521547788,-0.0768091890938854,0.939681286864923,0.999202151277182,-4.66000483807521
"35","Ncoa6",0.31772592225,3.4976666407,0.0687683671387652,0.945984639456104,0.999202151277182,-4.66008067300183
"68","Psmc5",0.0231082717499997,1.3986460981,0.0670787246716947,0.947309666053255,0.999202151277182,-4.66009554445745
"36","Ncor1",0.06629653625,1.29134202725,0.0614452106714076,0.951728624573076,0.999202151277182,-4.66014245763087
"42","Nr0b2",0.01639839025,0.59364653155,0.0366620733460392,0.971185902315891,0.999202151277182,-4.66030002468108
"45","Nr1h2",0.00493903549999997,0.8187917206,0.0238750683985278,0.981233124319547,0.999202151277182,-4.66035019839845
"54","Nr2f6",-0.00340066299999986,0.7171941288,-0.0223506510427267,0.982431166223869,0.999202151277182,-4.66035476605627
"85","Gusb",0.00572240999999973,1.08196456955,0.0152870982848645,0.987982940837922,0.999202151277182,-4.66037199906017
"28","Med24",0.00282739099999996,0.96058925405,0.00320063501987766,0.997483908508514,0.999202151277182,-4.66038648374027
"1","Ahr",-0.00123855200000006,0.9710972032,-0.00101491476636785,0.999202151277182,0.999202151277182,-4.66038708102367
