"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"48","Nr1i2",2.028197305,1.03969606141667,5.73516450560241,0.00012352276917535,0.0106229581490801,1.4021806298572
"69","Rara",-1.24692360033333,1.1342260165,-4.82733805631044,0.000506551068268977,0.021781695935566,-0.0134583020764225
"5","Cops2",-0.742503050666667,0.72179902425,-4.06762691738351,0.00180078401312726,0.0516224750429815,-1.28576451807098
"33","Ncoa3",-1.36741469866667,1.376142937,-3.6329343705806,0.00383944904321424,0.0801458563982937,-2.04139150622737
"31","Ncoa1",-0.703227226666667,0.883416693833333,-3.52344661293303,0.00465964281385429,0.0801458563982937,-2.23378319418566
"66","Ppargc1b",2.003664405,1.01836054208333,3.23269472620228,0.00782579152366961,0.0833370301742519,-2.74668041899652
"60","Nrip1",-0.512576688333333,0.692794040166667,-3.09868516383009,0.00995407249075333,0.0833370301742519,-2.98324672308679
"42","Nr0b2",1.780922259,0.640581461,3.04939259550014,0.0108767687020131,0.0833370301742519,-3.07016049667934
"55","Nr3c1",-0.785551084333334,0.9428360165,-3.04763477940686,0.0109112208580081,0.0833370301742519,-3.07325835162342
"58","Nr5a1",3.811689801,1.30686932708333,3.01657586579517,0.0115384170054377,0.0833370301742519,-3.12797375970599
"41","Nr0b1",1.56235480033333,0.587876704583333,3.0123686435639,0.0116261235302308,0.0833370301742519,-3.13538226938719
"47","Nr1h4",4.161185672,2.09421897183333,3.01225877854021,0.0116284228150119,0.0833370301742519,-3.13557572017106
"51","Nr2c2",-0.538872459666667,0.593473902666667,-2.94734967632056,0.0130700034299302,0.0864630996133847,-3.2497607517267
"50","Nr2c1",-0.429735989666667,0.39391848375,-2.77045437943253,0.0179736084929752,0.105057197320562,-3.55946489088526
"3","Arnt",-0.811125228666667,1.04987676566667,-2.75973060094753,0.0183239297652144,0.105057197320562,-3.5781497409329
"28","Med24",3.424295305,1.47345967,2.66744571346292,0.0216325555693722,0.110731944707039,-3.73840505467321
"44","Nr1d2",-0.492319382666667,0.7474511895,-2.66089101256791,0.0218888727909263,0.110731944707039,-3.74974749842443
"10","Esrra",1.09245242266667,0.813004594083333,2.34902008526798,0.0382209401712388,0.176712671887685,-4.28130756400322
"2","Ar",2.822662327,1.74141482866667,2.31967606626334,0.0402615402284446,0.176712671887685,-4.33032243374463
"53","Nr2f2",-1.215891373,1.52226615966667,-2.30808789604083,0.0410959702064383,0.176712671887685,-4.34962215158814
"43","Nr1d1",-0.307422173666667,0.63501401975,-2.27793336126787,0.043345998970583,0.177512186260483,-4.39968805910441
"15","Hdac4",0.738036910666667,0.890753078583333,2.16642281996833,0.0527353670297358,0.205642304401714,-4.58273354334861
"22","Med1",1.33083782833333,1.28888627608333,2.13070996483092,0.0561312691886733,0.205642304401714,-4.64060118558636
"49","Nr1i3",0.635838776,0.6883263875,2.09953704526508,0.059263646645834,0.205642304401714,-4.69078942764821
"13","Hdac2",2.366226364,1.44765489008333,2.09455078331268,0.0597797396516611,0.205642304401714,-4.69878850716226
"11","Esrrg",0.498214666666667,0.415889168333333,2.05491347531773,0.0640354400600165,0.211809532506208,-4.76208450790569
"70","Rarb",2.99511558933333,1.68231426483333,2.008148267382,0.069421669848888,0.221120874333495,-4.83607329153361
"75","Rxrb",-3.114699867,2.75029237725,-1.98383877031786,0.0723859329817078,0.222328222729531,-4.87422636198033
"59","Nr6a1",1.22665654466667,0.890313495166667,1.92371997048753,0.0802293633500607,0.23792156027949,-4.96763115550925
"14","Hdac3",0.509357145,0.804927038166667,1.71822227672971,0.113305507381658,0.324809121160753,-5.27556642500372
"12","Hdac1",2.30009072233333,1.4578336165,1.66449364199065,0.123775586534289,0.331395308716048,-5.35285863133226
"36","Ncor1",2.55849930233333,1.6750062545,1.64534468003916,0.127710016890311,0.331395308716048,-5.38005392904671
"39","Nono",-0.455426184666667,0.828255695833333,-1.63009577321187,0.130921854102417,0.331395308716048,-5.40157462935975
"1","Ahr",2.84000988433333,1.38349295041667,1.62965027873746,0.131016749957507,0.331395308716048,-5.40220152507286
"6","Crebbp",-1.24943744966667,1.8888862955,-1.5511142153418,0.14872003685689,0.36542637627693,-5.51104956411718
"16","Hdac5",0.413821613333333,0.701855032666667,1.50927446691417,0.158975112872185,0.370521187546423,-5.56763685222923
"7","Ddx5",-0.280286554666667,0.666462879833333,-1.48931489355656,0.164078303656904,0.370521187546423,-5.59427504383594
"63","Ppard",-0.374570693333334,0.736355124,-1.45114231725067,0.174229543284183,0.370521187546423,-5.6445613467359
"24","Med13",2.087795681,1.56686829783333,1.44659180468934,0.175474594440279,0.370521187546423,-5.6504972197145
"67","Psmc3",0.774538080333333,1.09377810925,1.44273470295045,0.176535829432629,0.370521187546423,-5.65551866810456
"23","Med12",16.5468927136667,7.37191959483333,1.44234330308354,0.176643821969806,0.370521187546423,-5.65602771080593
"83","B2m",5.01070329433333,2.45056783908333,1.41097016281335,0.18548386655699,0.379800298188123,-5.69652257939931
"82","Actb",3.84708034333333,2.40502405633333,1.39159534297982,0.191127011714955,0.381732881326445,-5.7212226844772
"68","Psmc5",-0.662555145,1.01998997066667,-1.37755668857404,0.195305195097251,0.381732881326445,-5.73897063323757
"85","Gusb",0.696909358333333,1.04981924008333,1.33995932639884,0.206871146844294,0.385460800568125,-5.78587310277118
"71","Rarg",1.23981337433333,0.958765246333333,1.33820904235281,0.207423105910514,0.385460800568125,-5.78803397122255
"27","Med17",-0.540195466,0.976076293583333,-1.3280250961924,0.210658809612812,0.385460800568125,-5.80056652477353
