"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"14","Hdac3",-0.311207306333333,0.7709501069,-1.20257594035562,0.24579099280946,0.520983874370248,-6.3133201588777
"73","Rora",-0.472996740333333,1.090755904,-1.18842361170613,0.25117053847309,0.520983874370248,-6.32970732497618
"29","Med4",-0.360501474666667,0.9166427665,-1.18536522385807,0.252344781444217,0.520983874370248,-6.33322717443886
"39","Nono",-0.360629825,0.779687389,-1.17995040960778,0.254433985157563,0.520983874370248,-6.33944019950276
"18","Hdac7",-0.53237451,1.0587761059,-0.991657893924274,0.335412054448119,0.670824108896239,-6.54014531482632
"32","Ncoa2",-0.359595409666667,0.917768279,-0.929367546874551,0.365840882961859,0.71434316407936,-6.5997596083538
"45","Nr1h2",-0.218257258666667,0.8187917206,-0.913696170172189,0.373784213762456,0.71434316407936,-6.61420994398696
"10","Esrra",-0.337318261666667,0.6510218103,-0.89387296333596,0.383997603631593,0.717908563311239,-6.63216973796385
"19","Itgb3bp",-0.266768700333333,0.61237961945,-0.833854140132381,0.416044577426782,0.748383846576066,-6.68435290711793
"63","Ppard",-0.181609116333334,0.67070720295,-0.822037788366382,0.422551890198997,0.748383846576066,-6.69423433545732
"68","Psmc5",0.32362721,1.3986460981,0.813566376931735,0.427256962306479,0.748383846576066,-6.70123849711217
"66","Ppargc1b",-0.416242540666667,0.7531091946,-0.799563577589764,0.435106887544224,0.748383846576066,-6.71266892650724
"2","Ar",-0.715835321,1.3091669173,-0.754000824929274,0.461271136615668,0.754169409962297,-6.74858499756993
"6","Crebbp",-0.439288554666666,1.5865817958,-0.745212586719021,0.466426211425241,0.754169409962297,-6.75528646151211
"30","Mta1",-0.165499998666667,0.92962105605,-0.73056163314223,0.47509744457078,0.754169409962297,-6.76629496775718
"28","Med24",-0.737359258666667,0.96058925405,-0.722869749859534,0.479688330643153,0.754169409962297,-6.77199245245694
"8","Esr1",0.942377356333333,1.96722081765,0.707057783755498,0.489208158863442,0.754169409962297,-6.78352651152317
"34","Ncoa4",-0.429621788,1.77069369385,-0.70236418289365,0.492055256382165,0.754169409962297,-6.78690403537879
"67","Psmc3",-0.330695205,1.1386037739,-0.679270653378231,0.506203977464591,0.754169409962297,-6.8032128286344
"80","Trip4",-0.289119828333333,1.1236779983,-0.675355126583946,0.508625881137363,0.754169409962297,-6.80592688260208
"3","Arnt",-0.151913700333333,0.92513399645,-0.619709578906727,0.543750616453659,0.792585644322283,-6.84288518477494
"42","Nr0b2",-0.291099864666667,0.59364653155,-0.563622652649149,0.580445838540286,0.828034371140735,-6.87706095380883
"71","Rarg",-0.407798709666667,0.74381229485,-0.544002994212304,0.593575515055674,0.828034371140735,-6.88828004368509
"58","Nr5a1",-0.551161669333333,0.9404432585,-0.538988400096685,0.596955011752623,0.828034371140735,-6.89108600024146
"26","Med16",-0.201086215,1.3173525261,-0.501292753374684,0.622660095831417,0.83540250612239,-6.91137372048742
"1","Ahr",-0.663030880333334,0.9710972032,-0.470521761188373,0.644023985353195,0.83540250612239,-6.92687621386364
"56","Nr3c2",-0.261311611333333,1.6111396642,-0.462114711293744,0.649918235789342,0.83540250612239,-6.9309454872371
"70","Rarb",-0.543981042333333,1.258651064,-0.461395186665301,0.650423820104721,0.83540250612239,-6.93129043811631
"75","Rxrb",-0.636656063666667,3.24340437655,-0.460807586394005,0.650836836165118,0.83540250612239,-6.9315717537967
"76","Rxrg",2.88321189233333,6.6490717843,0.430400987009381,0.672366282672163,0.850345592791265,-6.94565127567792
"38","Nfkb2",0.219636282666667,1.23738161875,0.412559779959237,0.685138221962563,0.853940392591021,-6.95347501009318
"21","Kat5",-0.105919416,0.869960642,-0.398024423212472,0.695616934268772,0.854615090673062,-6.9596091203752
"62","Ppara",-0.103610763333333,0.58879683425,-0.349105931889347,0.731340463239466,0.885849011811184,-6.97866461150776
"33","Ncoa3",0.13855163,1.27396533915,0.316808579336705,0.755285779200282,0.90214690293367,-6.9898973410153
"82","Actb",0.558687992333333,2.0734126938,0.255061829072796,0.801766845499864,0.944547242643675,-7.00837071792695
"36","Ncor1",-0.278119113,1.29134202725,-0.223233139029354,0.826041721045834,0.944556321428893,-7.01634705252181
"24","Med13",-0.255313533333333,1.17528490515,-0.221227096148722,0.82757805773859,0.944556321428893,-7.0168144331999
"5","Cops2",-0.0407107393333332,0.87746850795,-0.211908372131689,0.834724191030184,0.944556321428893,-7.01893056016977
"57","Nr4a1",0.114903811,1.7875968663,0.171627077620996,0.8657779270695,0.966972749713987,-7.02703500389083
"13","Hdac2",-0.131441058,1.2189747431,-0.144409605169561,0.886892630044395,0.969072771454446,-7.03155056462118
"12","Hdac1",-0.155531113666666,1.2036863603,-0.140163824674327,0.89019475517327,0.969072771454446,-7.032185026682
"47","Nr1h4",0.152113133666667,1.83270201125,0.10935725035402,0.914212789698106,0.974386787385674,-7.03622259563869
"85","Gusb",-0.0414824926666666,1.08196456955,-0.0959713410843031,0.924677122924022,0.974386787385674,-7.03766671199776
"40","Notch2",-0.102846967,2.89115876925,-0.0854111894402034,0.932942589997853,0.974386787385674,-7.03867325214331
"83","B2m",-0.204217978666666,2.0355839642,-0.0716553202639755,0.943721054965702,0.974386787385674,-7.0398087598717
"35","Ncoa6",0.327822920666667,3.4976666407,0.061447753561879,0.951726629539495,0.974386787385674,-7.04052288533548
"23","Med12",0.206473182333333,5.7521547788,0.0227828818198195,0.982091470882195,0.990240951201033,-7.04223491331562
"37","Ncor2",-0.00345111400000042,1.03922610115,-0.0124144717942489,0.990240951201033,0.990240951201033,-7.04242677730373
